id,session_log_id,useraccount_id,subject_id,counter,class_id,school_id,is_parent_post,reply_to_post_id,karma_awarded_id,comment_text,label,image_url,document_url,is_active,is_moved,is_hidden,is_starred,is_sticky,is_welcome_post,last_poster_permissions,access_permissions,answer_status_flags,ts_created,ts_modified,type
278431,522970,452668,1,279426,,11222,0,278430,,SIR IM NOT GONNA TELL YOU AGAIN KEEP IT ALGEBRA RELATED BRAH DAMN,1,,,0,0,0,0,,,,4294967295,0,6/30/2014 20:56,6/30/2014 20:56,unsafe
280571,131487,1254065,1,281566,,12589,0,280552,,trey really that bi stupid just like u u dont even know 2+2,1,,,0,0,0,0,,,,4294967295,0,7/8/2014 14:57,7/8/2014 14:58,unsafe
282319,221180,1439209,1,283314,,12746,0,282307,,love you bro no homo. didnt mean to cock block,1,,,0,0,0,0,,,,4294967295,0,7/9/2014 18:50,7/9/2014 18:50,unsafe
282539,236768,1474287,1,283534,,12754,0,282514,,"OGFROGx 
I love my squad, for my squad I go hard
You holding that cash, get robbed
 Or get somebody dropped at your squad
Nothing but shooters and stars in this squad
GBE 3Hunna O'Block﻿ all these fuck niggas mad cuz we on top
We ain't tripping we letting off shots and they know
",1,,,0,0,0,0,,,,4294967295,0,7/9/2014 19:16,7/9/2014 19:17,unsafe
282762,543245,510721,1,283757,,11494,0,282514,,maria are u stupud or stupid obv uve been saying this and obv we are not going too,1,,,0,0,0,0,,,,4294967295,0,7/9/2014 19:45,7/9/2014 19:45,unsafe
283451,239061,1478689,1,284446,,12754,0,283446,,btfol!!!!!!!!!!!!! im dead!!!!!!!!!!!!!! i cant breath!!!!!!!!!!!! okaii wow u lame no talk game me and bobbie got it better than!!!!!!,1,,,0,0,0,0,,,,4294967295,0,7/10/2014 12:56,7/10/2014 12:56,unsafe
283778,24929,1055592,1,284773,,11987,0,283734,,Hudson ... how bout you suck a fat one.. ,1,,,0,0,0,0,,,,4294967295,0,7/10/2014 13:57,7/10/2014 13:58,unsafe
284084,493811,2384845,1,285079,,15255,0,284078,,Darn it it didn't do what I meant it to do,1,,,0,0,0,0,,,,4294967295,0,7/10/2014 15:48,10/7/2014 14:19,unsafe
284169,450652,2128526,1,285164,,14170,0,284139,,alrighty then bud. u wanna meet somewhere. we can sort this shit out quick,1,,,0,0,0,0,,,,4294967295,0,7/10/2014 16:39,7/10/2014 16:39,unsafe
284202,450652,2128526,1,285197,,14170,0,284171,,dylan u gonna keep on till u get ur ass beat son,1,,,0,0,0,0,,,,4294967295,0,7/10/2014 16:46,7/10/2014 16:46,unsafe
284518,515540,426279,1,285513,,11244,0,284266,,"dumb     a  hh    ni  gga,
",1,,,0,0,0,0,,,,4294967295,2,7/10/2014 19:12,7/10/2014 19:12,unsafe
284900,721199,551813,1,285892,,11193,0,284891,,"Awww , that sucks Alexander. Try to go over every section in algebra nation , the practice problems, and the &quot;Beat the Test&quot; problems for review. Maybe next time.",1,,,1,0,0,0,,,,4294967295,0,7/11/2014 17:21,7/11/2014 17:21,unsafe
285730,722728,1250276,1,286719,,12721,0,285658,,WHT AM I GOING TO GET ARRESTED THE FUCK!! FUCK ALGEBRA AND FUCK YOU LIANA,1,,,0,0,0,0,,,,4294967295,0,7/14/2014 13:58,7/14/2014 13:58,unsafe
285762,723398,1762957,1,286751,,13669,0,285658,,"DAMN KYLE STFU !! It was funny in the beginning but, now you are getting annoying asf'
GO DO SOME WORK, LEARN SOMETHING!!",1,,,0,0,0,0,,,,4294967295,0,7/14/2014 14:06,7/14/2014 14:06,unsafe
285763,723398,1762957,1,286752,,13669,0,285658,,"DAMN KYLE STFU !! It was funny in the beginning but, now you are getting annoying asf'
GO DO SOME WORK, LEARN SOMETHING!!",1,,,0,0,0,0,,,,4294967295,0,7/14/2014 14:07,7/14/2014 14:07,unsafe
285764,723398,1762957,1,286753,,13669,0,285658,,"DAMN KYLE STFU !! It was funny in the beginning but, now you are getting annoying asf'
GO DO SOME WORK, LEARN SOMETHING!!",1,,,0,0,0,0,,,,4294967295,0,7/14/2014 14:07,7/14/2014 14:07,unsafe
285790,722728,1250276,1,286779,,12721,0,285768,,WHO HAS AN EXTRA CONDOM I CAN FUCK LIANA WITH?!,1,,,0,0,0,0,,,,4294967295,0,7/14/2014 14:13,7/14/2014 14:13,unsafe
285916,723677,1280690,1,286905,,12701,0,285885,,keep the grass cut low no playing both sides no in between shit ,1,,,0,0,0,0,,,,4294967295,0,7/14/2014 14:58,7/14/2014 14:58,unsafe
285979,723348,1787312,1,286968,,13660,0,285885,,i have no idea who the hell u are tho all i know is that ur in here,1,,,0,0,0,0,,,,4294967295,0,7/14/2014 15:33,7/14/2014 15:33,unsafe
286668,724527,484391,1,287656,,11559,0,286667,,i need help how many feddys does it take to be stupid,1,,,0,0,0,0,,,,4294967295,0,7/14/2014 21:14,7/14/2014 21:14,unsafe
286918,725437,2330635,1,287905,,11987,0,286896,,THAT IS 7 STUPID SHE HIT THE GIRL 5 TIMES BUT MISSED 4 ... SHE STILL GOT ONE IT .. AND THEN SHE HIT THE GIRL 6 MORE TIMES .... SO IT IS 7 -.-,1,,,0,0,0,0,,,,4294967295,0,7/15/2014 12:00,7/15/2014 12:00,unsafe
287231,725287,1251207,1,288218,,12625,0,287226,,Adrian i will come to your table and break your computer,1,,,0,0,0,0,,,,4294967295,0,7/15/2014 13:05,7/15/2014 13:05,unsafe
287350,725741,2239787,1,288337,,14362,0,287331,,"It sucks that the Florida Department of Education has the textbooks create real-life world problems so AN can't program a system that blocks words like &quot;Cookies, Shrimp&quot; ",1,,,0,0,0,0,,,,4294967295,0,7/15/2014 13:53,7/15/2014 13:53,unsafe
287595,725617,411321,1,288582,,11074,0,287579,,im sick of watching this retard in the blue shirt,1,,,0,0,0,0,,,,4294967295,0,7/15/2014 15:33,7/15/2014 15:33,unsafe
289371,728642,874216,1,290356,,11714,0,289364,,liana you dont have to post and tell people what to do all the time some people are stupid just ignore them. thank you,1,,,0,0,0,0,,,,4294967295,0,7/16/2014 18:07,7/16/2014 18:07,unsafe
298952,747084,1235892,1,299927,,12674,0,298920,,I don't want to say mean word or something but that sucks guy !! No one help me !!,1,,,1,0,0,0,,,,4294967295,0,8/21/2014 21:45,8/21/2014 21:45,unsafe
298977,747084,1235892,1,299952,,12674,0,298920,,THIS IS SUCKS WHY DO THE WORKSHEET &quot;HAVE&quot; TO USE THE WORD EVALUATE INSTEAD OF JUST SAY SOLVE IT !!!!!,1,,,1,0,0,0,,,,4294967295,0,8/21/2014 21:54,8/21/2014 21:54,unsafe
299246,747165,2215645,1,300221,,14387,0,299203,,I also LOVE algebranation. nobody judges you for how dumb you are:),1,,,1,0,0,0,,,,4294967295,0,8/22/2014 1:33,8/22/2014 1:33,unsafe
304686,758590,476939,1,305656,,11546,0,304673,,GOD DAMN IT CAN I PLEASE GET SOME HELP HERE,1,,,0,0,0,0,,,,4294967295,0,9/1/2014 0:09,9/1/2014 0:09,unsafe
304687,758590,476939,1,305657,,11546,0,304673,,GOD DAMN IT CAN I PLEASE GET SOME HELP HERE,1,,,0,0,0,0,,,,4294967295,0,9/1/2014 0:09,9/1/2014 0:09,unsafe
304698,758590,476939,1,305668,,11546,0,304690,,NO IT HAS NOT BEEN ANSWERED SCREW U I AM GETTING OFF OF THIS DAMN SITE,1,,,0,0,0,0,,,,4294967295,0,9/1/2014 0:14,9/1/2014 0:14,unsafe
308915,766092,1493287,1,309837,,12455,0,308897,,yeah my nigga i already knew the answer i put it up there for fun ,1,,,0,0,0,0,,,,4294967295,0,9/5/2014 15:11,9/5/2014 15:11,unsafe
308917,766212,551991,1,309839,,11300,0,308897,,"erm 
is that how stupid you are?
i guess you dont need school
you have the bloods right?

",1,,,0,0,0,0,,,,4294967295,0,9/5/2014 15:12,9/5/2014 15:12,unsafe
308919,766212,551991,1,309841,,11300,0,308897,,"um why would you care 
you probably are to stupid to function
so maybe you cant
idk some people are just soo...",1,,,0,0,0,0,,,,4294967295,0,9/5/2014 15:14,9/5/2014 15:14,unsafe
312379,771060,1493287,1,313301,,12455,0,312363,,erik havent had pussy in days so maybe thats why hes being a lil bitch nigga,1,,,0,0,0,0,,,,4294967295,0,9/9/2014 15:04,9/9/2014 15:04,unsafe
314118,774370,1392334,1,315038,,13060,0,314077,,"u people are all haters. Gees, america today fat lonely kids who like to bully people",1,,,0,0,0,0,,,,4294967295,0,9/10/2014 20:35,9/10/2014 20:35,unsafe
316399,778928,1249032,1,317315,,12455,0,316382,,"lol yall get off my stuff &amp; help me with this crap
",1,,,0,0,0,0,,,,4294967295,0,9/12/2014 15:30,9/12/2014 15:30,unsafe
324616,792342,1406079,1,325363,,12394,0,324555,,YOU KNOW WHAT TO DO WITH THAT BIG FAT BUTT,1,,,1,0,0,0,,,,4294967295,0,9/18/2014 21:52,9/18/2014 21:52,unsafe
326771,795084,1235892,1,327466,,12674,0,326768,,"I'm not trying to be mean but I hate all of you !!
",1,,,0,0,0,0,,,,4294967295,0,9/20/2014 20:03,9/20/2014 20:03,unsafe
342608,820336,2725363,1,343061,,14720,0,342507,,"     the refresh sucks
u hav to refresh sooooooo much",1,,,0,0,0,0,,,,4294967295,0,10/2/2014 23:04,10/2/2014 23:04,unsafe
343788,821423,2728727,1,344235,,14720,0,343717,,venkat why are you being mean you make me sound like and idiot,1,,,1,0,0,0,,,,4294967295,0,10/3/2014 15:16,10/3/2014 15:16,unsafe
349378,824978,2271956,1,0,,14295,0,349333,,"HEY JUSTIN , win , or i go to your house and slap you ! (joking)",1,,,1,0,0,0,,,,4294967295,0,10/6/2014 0:34,10/6/2014 0:34,unsafe
349759,824978,2271956,1,0,,14295,0,349702,,"you better win , or i come to ur house and slap u ",1,,,0,0,0,0,,,,4294967295,0,10/6/2014 1:44,10/6/2014 1:44,unsafe
352626,829242,2760784,1,0,,14746,0,352612,,#NAME?,1,,,0,0,0,0,,,,4294967295,0,10/7/2014 15:05,10/7/2014 15:05,unsafe
354474,831144,1264203,1,346531,,12512,0,354451,,Where! I want to be an idiot and get points for free!,1,,,0,0,0,0,,,,4294967295,0,10/8/2014 1:02,10/8/2014 1:02,unsafe
355789,833221,2602060,1,347828,,12038,0,355713,,NOBODY IS DUMB:) YOU MIGHT OF HAD A BRAIN FART!,1,,,1,0,0,0,,,,4294967295,0,10/8/2014 20:40,10/8/2014 20:40,unsafe
358488,835892,1220541,1,350508,,12582,0,358467,,"exactly , zheng is the one thats being ignorant so just shut up",1,,,0,0,0,0,,,,4294967295,0,10/9/2014 18:21,10/9/2014 18:21,unsafe
358820,836274,2224090,1,350838,,14317,0,358701,,haha! Check ur planner by getting of ur butt! Back to algebra!,1,,,0,0,0,0,,,,4294967295,0,10/9/2014 20:12,10/9/2014 20:12,unsafe
365394,841221,680980,1,357380,,11166,0,365320,,"You guys make me look like an idiot. That's a good thing for you guys, I guess.
",1,,,1,0,0,0,,,,4294967295,0,10/13/2014 0:12,10/13/2014 0:12,unsafe
367242,843495,2271956,1,359219,,14295,0,367225,,"I'm just stupid today , I think this is what we called a brain fart , Sorry , Back to Alge !!!",1,,,1,0,0,0,,,,4294967295,0,10/13/2014 23:30,10/13/2014 23:30,unsafe
368375,844935,1173989,1,360341,,12355,0,368292,,I CAME HERE FOR ALGEBRA NOT FOR A FREAKING FACEBOOK COMMENT SECTION,1,,,0,0,0,0,,,,4294967295,0,10/14/2014 14:39,10/14/2014 14:39,unsafe
368579,845495,1769972,1,360544,,13576,0,368572,,"THAT IS OFFENSEFE AN REALLY RUDE YOU GUYS ARE A BUNCH OF BOOTY HOLES
",1,,,0,0,0,0,,,,4294967295,0,10/14/2014 18:11,10/14/2014 18:11,unsafe
372411,851857,722163,1,364337,,11546,0,372398,,"Gabriel sucks so when i finish typing this hes gonna get points
",1,,,0,0,0,0,,,,4294967295,0,10/16/2014 17:40,10/16/2014 17:40,unsafe
377165,858527,1114776,1,369046,,14655,0,377146,,back on Robert don't be commenting stupid stuff on my posts because you acting like a different person im DEAD serious,1,,,0,0,0,0,,,,4294967295,0,10/20/2014 18:56,10/20/2014 18:56,unsafe
378419,860711,1776952,1,370299,,13669,0,378404,,I am so smart that i can make you want to play a Jalepeno on a stick which is my penis,1,,,0,0,0,0,,,,4294967295,0,10/21/2014 16:37,10/21/2014 16:37,unsafe
378464,860736,1770058,1,370343,,13669,0,378400,,"u r gay liked realy gay gay gay seth games
",1,,,0,0,0,0,,,,4294967295,0,10/21/2014 16:52,10/21/2014 16:52,unsafe
380354,864764,3103818,1,372206,,11804,0,380337,,no need to say you're stupid...you just temporarily forgot =),1,,,1,0,0,0,,,,4294967295,0,10/22/2014 23:14,10/22/2014 23:14,unsafe
383878,870038,2913650,1,375710,,14009,0,383805,,hahahahah Anthony im sitting right by u I can punch u,1,,,0,0,0,0,,,,4294967295,0,10/24/2014 19:43,10/24/2014 19:43,unsafe
383908,870205,1770141,1,375739,,13686,0,383904,,"Thanks, it gets really annoying when you try to learn and there are stupid people that just want to socialize!!",1,,,1,0,0,0,,,,4294967295,0,10/24/2014 20:20,10/24/2014 20:20,unsafe
385806,872512,1616482,1,377449,,13291,0,385785,,nou u noob 1v1 i bet ur azz u foker ,1,,,0,0,0,0,,,,4294967295,0,10/27/2014 12:51,10/27/2014 12:51,unsafe
385858,872606,860173,1,377501,,11697,0,385775,,i dislike math becausss im realllayy bad at it #suckstosuck,1,,,1,0,0,0,,,,4294967295,0,10/27/2014 13:12,10/27/2014 13:12,unsafe
390278,880571,2292991,1,381727,,11840,0,390240,,i hate thios class dyl and urs will make my butt look saggy hahaha,1,,,0,0,0,0,,,,4294967295,0,10/29/2014 17:16,10/29/2014 17:16,unsafe
390563,880942,2913776,1,382010,,14009,0,390349,,shut up you are just jealous that i dont hang out with you anymore,1,,,0,0,0,0,,,,4294967295,0,10/29/2014 18:55,10/29/2014 18:55,unsafe
390631,880946,2914363,1,382076,,14009,0,390349,,"if u read what carlos put it says ISIS, MAY AMERICA BURN, and ugay if you look closely",1,,,0,0,0,0,,,,4294967295,0,10/29/2014 19:04,10/29/2014 19:04,unsafe
390767,881032,2914363,1,382206,,14009,0,390661,,and the buildings were ACTUALLY NO LIE designed to look like penises,1,,,0,0,0,0,,,,4294967295,0,10/29/2014 19:22,10/29/2014 19:22,unsafe
392421,883263,1120482,1,383803,,12208,0,392403,,you dumb victor square root of 3 is not 9,1,,,1,0,0,0,,,,4294967295,0,10/30/2014 13:13,10/30/2014 13:13,unsafe
393128,885043,2913638,1,384496,,14009,0,393077,,CARLOS RAMIREZ STOP IT RIGHT NOW IM NEXT TO YOU I CAN PUNCH YOU!!!!!,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:42,10/30/2014 18:42,unsafe
393167,885079,2913776,1,384535,,14009,0,393077,,"You guys are so ridiculous, you know its funny how you can just say anything you want about America but when we something back to you about your home country you get mad",1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:47,10/30/2014 18:47,unsafe
393171,885045,2914756,1,384539,,14009,0,393077,,This is so stupid . Ya'll are all screwed up .. v.v Ya'll needa sit there and stop talking about ISIS or whatever . That crap is dangerous and you're gonna sit there and die from that crap,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:48,10/30/2014 18:48,unsafe
393188,885079,2913776,1,384556,,14009,0,393077,,"thanks Rhiannon. Now like Spencer said everyone involved (except for Rhiannon and myself), this is an Algebra site so stop posting stupid stuff!!!!",1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:51,10/30/2014 18:51,unsafe
393194,885043,2913638,1,384562,,14009,0,393077,,Y'all need to stop acting dumb im tired of this if you hate america so much go back to your own country!!!,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:52,10/30/2014 18:52,unsafe
393206,885041,2913654,1,384574,,14009,0,393077,,U HAVE KNOW SAY IN WHAT WE ARE TRYING TO TO DO SO SHUT UP OR AMERICA WILL BE TERRORBOMBED AGAIN LIKE IN 9/11 #GREATESTPAYBACKFORAFGHANISTANANDSYRIAANDMEXICO,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 18:55,10/30/2014 18:55,unsafe
393253,885050,2914363,1,384619,,14009,0,393077,,if its my friend spencer from my old middle school im glad he got his butt kicked a few weeks ago,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 19:05,10/30/2014 19:05,unsafe
393466,885060,2913714,1,384831,,14009,0,393384,,when i did it it was funny but u ruined it with ur ugly face,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 19:40,10/30/2014 19:40,unsafe
393533,885041,2913654,1,384897,,14009,0,393077,,May i forever burn in **** because of emily lerma,1,,,0,0,0,0,,,,4294967295,0,10/30/2014 19:44,10/30/2014 19:44,unsafe
395896,888454,2913654,1,387200,,14009,0,395706,,jay its lost thats it a idiot stole it and its on vibrate,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:33,10/31/2014 19:33,unsafe
395952,888454,2913654,1,387255,,14009,0,395706,, might as well kill myself because emily lerma hates me #depression kills,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:38,10/31/2014 19:38,unsafe
395957,888454,2913654,1,387260,,14009,0,395706,,may i be burning in the very depths of ****,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:39,10/31/2014 19:39,unsafe
395974,888454,2913654,1,387276,,14009,0,395706,,no jay anyone hurts emily i will personally slit heir throates,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:40,10/31/2014 19:40,unsafe
395982,888491,2914363,1,387283,,14009,0,395706,,your throat is your food hole and im sure u only have one from looking at u,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:42,10/31/2014 19:42,unsafe
396004,888449,2602060,1,387304,,12038,0,395917,,Please Dont Start That Harry Potter! there was a post yesterday and it had a bunch of ISIS crap and ILLUMINATI crap so please stop. Some one said that &quot;america sucks&quot; in that same post!,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:44,10/31/2014 19:44,unsafe
396072,888461,2914620,1,387371,,14009,0,395917,,cause he always playing around with isis but it's very stupid ,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:50,10/31/2014 19:50,unsafe
396100,888454,2913654,1,387399,,14009,0,395706,,MAY I BURN FOREVER IN **** DOES ANYONE GIVE A **** ABOUT THAT???????,1,,,0,0,0,0,,,,4294967295,0,10/31/2014 19:53,10/31/2014 19:53,unsafe
400632,893715,1329893,1,391509,,13007,0,400465,,hey javier shut up im just asking a question so BACK OFF,1,,,0,0,0,0,,,,4294967295,0,11/4/2014 0:14,11/4/2014 0:14,unsafe
402306,896154,596053,1,393154,,11408,0,402280,,i hate you alen if that is your real name asssole,1,,,0,0,0,0,,,,4294967295,0,11/4/2014 17:44,11/4/2014 17:44,unsafe
405226,899196,2151033,1,395973,,14208,0,405192,,"all ya are some dumb fucks nd can suck my asssss
",1,,,0,0,0,0,,,,4294967295,0,11/5/2014 15:24,11/5/2014 15:24,unsafe
405242,899196,2151033,1,395989,,14208,0,405202,,nigggaaa do i give a fuck ? nahhhh im an adult to hoe im 18,1,,,0,0,0,0,,,,4294967295,0,11/5/2014 15:29,11/5/2014 15:29,unsafe
405281,899243,2151983,1,396028,,14208,0,405220,,"........ once a upon a time no shits were given
",1,,,0,0,0,0,,,,4294967295,0,11/5/2014 15:39,11/5/2014 15:39,unsafe
410395,907450,2153473,1,400942,,14208,0,410392,,"funny what about you asking random people to suck your algebra choppa
",1,,,0,0,0,0,,,,4294967295,0,11/7/2014 15:41,11/7/2014 15:41,unsafe
417535,919280,2153846,1,407505,,14208,0,417415,,"WELCOME TO 2014 DIVIDE THAT BY TWO THEN MULTIPLY IT BY TWO AGAIN 2+2 NOT KNOWING ASS BITCH
",1,,,0,0,0,0,,,,4294967295,0,11/12/2014 15:35,11/12/2014 15:35,unsafe
421678,928349,1595643,1,411498,,13291,0,421674,,ok u have 9 balls u want to add 10 more,1,https://s3.amazonaws.com/algebranation/groupboard_uploads/089453C110B0C18FE0B4465FB1B90AA0.png,,1,0,0,0,,,,4294967295,0,11/14/2014 13:53,11/14/2014 13:53,unsafe
421679,928349,1595643,1,411499,,13291,0,421674,,ok u have 9 balls u want to add 10 more,1,,,1,0,0,0,,,,4294967295,0,11/14/2014 13:53,11/14/2014 13:53,unsafe
421680,928349,1595643,1,411500,,13291,0,421674,,ok u have 9 balls u want to add 10 more,1,,,1,0,0,0,,,,4294967295,0,11/14/2014 13:53,11/14/2014 13:53,unsafe
421681,928349,1595643,1,411501,,13291,0,421674,,ok u have 9 balls u want to add 10 more,1,,,1,0,0,0,,,,4294967295,0,11/14/2014 13:53,11/14/2014 13:53,unsafe
422341,929870,883643,1,412137,,11754,0,422336,,yall need to stop doing that stupid &quot;whats 9+10?&quot; thing this is not a site to mess around on this is for people who need help with math problems,1,,,0,0,0,0,,,,4294967295,0,11/14/2014 18:35,11/14/2014 18:35,unsafe
429136,943277,1474563,1,418595,,12455,0,429131,,"19
and if you say &quot;no its 21&quot;
i'm going to slap you through the computer!!!!!!!!!!!!!!!!!!",1,,,0,0,0,0,,,,4294967295,0,11/19/2014 17:52,11/19/2014 17:52,unsafe
431085,946620,826489,1,420491,,11663,0,431072,,"THERE WAS NO NEED FOR THAT COMMENT AND IF ITS SO STUPID WHY ARE YOU ON IT
",1,,,0,0,0,0,,,,4294967295,0,11/20/2014 16:12,11/20/2014 16:12,unsafe
431565,947503,1767910,1,420963,,13576,0,431549,,jair i hope ur mom throws ur head in a toilet,1,,,0,0,0,0,,,,4294967295,0,11/20/2014 19:29,11/20/2014 19:29,unsafe
434616,952348,938418,1,423921,,11204,0,434571,,"Only a smart person will consider themself stupid. Only a stupid person will consider themself smart.
For once we consider ourselves stupid we are more open to possibilities. :-)",1,,,1,0,0,0,,,,4294967295,0,11/23/2014 1:06,11/23/2014 1:06,unsafe
439315,963009,3103818,1,428393,,11804,0,439301,,oh no Alen...that sucks...at least you caught it in the end,1,,,1,0,0,0,,,,4294967295,0,11/29/2014 2:04,11/29/2014 2:04,unsafe
442036,964506,1710037,1,431031,,13534,0,441934,,I see where that went wrong... during the &quot;that -4 must have an X&quot; Brain fart,1,,,1,0,0,0,,,,4294967295,0,12/1/2014 2:53,12/1/2014 2:53,unsafe
